,Flex_1,Flex_2,Flex_3,Flex_4,Flex_5,Yaw,Pitch,Roll,Gesture
306,8.0,-42.0,-28.0,68.0,70.0,1.0,2.896794,-15.056457,Finger Crossed
307,12.0,-42.0,-26.0,70.0,68.0,1.0,2.27957,-15.349571,Finger Crossed
308,14.0,-42.0,-28.0,68.0,70.0,1.0,2.505182,-15.195292000000002,Finger Crossed
309,12.0,-44.0,-28.0,68.0,72.0,1.0,1.930052,-15.168494,Finger Crossed
310,44.0,36.0,52.0,80.0,72.0,21.0,-5.907611,83.521362,Cash
311,40.0,32.0,44.0,78.0,78.0,21.0,-5.665325,83.44326,Cash
312,40.0,32.0,48.0,72.0,72.0,21.0,-5.691666000000001,83.418922,Cash
313,40.0,32.0,44.0,76.0,72.0,21.0,-5.749852,83.388191,Cash
314,40.0,32.0,44.0,76.0,76.0,21.0,-5.714472,83.09951,Cash
315,40.0,32.0,48.0,76.0,72.0,21.0,-5.710108999999999,83.063416,Cash
316,40.0,32.0,48.0,72.0,72.0,22.0,-5.884821,82.618835,Cash
317,38.0,30.0,44.0,72.0,72.0,22.0,-5.850164,82.638512,Cash
318,40.0,32.0,48.0,76.0,80.0,22.0,-5.740619000000001,82.71000699999999,Cash
319,40.0,32.0,48.0,80.0,80.0,22.0,-5.836068,82.75657700000001,Cash
320,48.0,-82.0,52.0,80.0,80.0,0.0,72.89076999999999,11.664193,One
321,54.0,-88.0,52.0,80.0,78.0,0.0,71.95159100000001,11.246549,One
322,40.0,-80.0,48.0,78.0,80.0,32.0,55.113392000000005,31.70867,One
323,48.0,-76.0,48.0,80.0,80.0,39.0,55.337227,29.626396000000003,One
324,48.0,-76.0,52.0,80.0,80.0,38.0,54.661986999999996,30.012014,One
325,56.0,-72.0,52.0,80.0,80.0,37.0,54.293999,30.815786,One
326,56.0,-74.0,52.0,80.0,80.0,36.0,54.209755,30.032566,One
327,56.0,-72.0,52.0,80.0,80.0,37.0,52.821762,31.574634999999997,One
328,54.0,-72.0,52.0,80.0,72.0,36.0,52.062969,31.213246999999996,One
329,56.0,-66.0,50.0,80.0,80.0,35.0,51.245979,30.345181,One
330,70.0,-80.0,-90.0,72.0,72.0,31.0,48.95517,30.147654,Two
331,70.0,-80.0,-90.0,72.0,72.0,31.0,48.95517,30.147654,Two
332,70.0,-80.0,-88.0,72.0,80.0,32.0,48.705890999999994,30.282026000000002,Two
333,72.0,-74.0,-80.0,70.0,80.0,32.0,48.066673,31.138889000000002,Two
334,70.0,-80.0,-78.0,72.0,72.0,32.0,48.231552,31.280382,Two
335,70.0,-80.0,-84.0,68.0,72.0,32.0,47.846718,31.685671000000003,Two
336,68.0,-80.0,-76.0,70.0,72.0,32.0,48.303619,32.053932,Two
337,68.0,-74.0,-68.0,72.0,72.0,33.0,48.53754,32.120533,Two
338,70.0,-72.0,-66.0,72.0,72.0,33.0,48.616467,32.370090000000005,Two
339,72.0,-72.0,-62.0,72.0,80.0,34.0,48.527203,32.631615000000004,Two
340,70.0,-72.0,-62.0,72.0,72.0,34.0,48.804379,32.483875,Two
341,78.0,-72.0,-68.0,-116.0,40.0,33.0,44.427177,37.842232,Three
342,78.0,-72.0,-68.0,-116.0,40.0,33.0,44.427177,37.842232,Three
343,78.0,-72.0,-68.0,-104.0,48.0,33.0,44.627468,37.403065000000005,Three
344,80.0,-72.0,-64.0,-96.0,48.0,34.0,44.990551,37.203686,Three
345,80.0,-72.0,-64.0,-90.0,48.0,34.0,45.306022999999996,36.998523999999996,Three
346,80.0,-68.0,-62.0,-80.0,48.0,33.0,45.224841999999995,37.143444,Three
347,78.0,-72.0,-60.0,-80.0,52.0,34.0,45.504101,37.511928999999995,Three
348,76.0,-72.0,-60.0,-72.0,56.0,33.0,46.876948999999996,36.933708,Three
349,76.0,-72.0,-60.0,-72.0,56.0,33.0,46.876948999999996,36.933708,Three
350,72.0,-72.0,-60.0,-64.0,56.0,34.0,45.731194,38.706089,Three
351,76.0,-66.0,-60.0,-64.0,56.0,35.0,46.485046000000004,37.16304,Three
352,76.0,-72.0,-60.0,-64.0,56.0,36.0,46.8139,37.181728,Three
353,88.0,-60.0,-60.0,-80.0,-80.0,32.0,47.656216,34.685883000000004,Four
354,88.0,-60.0,-60.0,-80.0,-72.0,32.0,47.925159,35.011456,Four
355,88.0,-60.0,-60.0,-80.0,-72.0,32.0,48.198254,34.779755,Four
356,88.0,-58.0,-60.0,-76.0,-72.0,32.0,48.499924,34.353371,Four
357,80.0,-60.0,-60.0,-76.0,-70.0,32.0,48.962761,34.006626000000004,Four
358,80.0,-58.0,-60.0,-72.0,-68.0,31.0,49.664413,33.295291999999996,Four
359,84.0,-60.0,-60.0,-72.0,-70.0,32.0,50.537445,32.431553,Four
360,80.0,-60.0,-60.0,-72.0,-66.0,32.0,51.332279,31.952381,Four
361,80.0,-56.0,-60.0,-64.0,-64.0,32.0,51.149796,32.339092,Four
362,-36.0,-56.0,-60.0,-60.0,-48.0,38.0,55.859058,21.517578,Five
363,-32.0,-56.0,-60.0,-60.0,-44.0,38.0,56.172329000000005,20.915668,Five
364,-32.0,-58.0,-54.0,-60.0,-40.0,38.0,56.32795,20.190376,Five
365,-32.0,-56.0,-54.0,-60.0,-40.0,38.0,55.993835,19.875572000000002,Five
366,-32.0,-58.0,-54.0,-58.0,-40.0,38.0,55.858523999999996,19.378756,Five
367,-32.0,-58.0,-54.0,-58.0,-40.0,38.0,56.057281,19.805823999999998,Five
368,-32.0,-58.0,-52.0,-60.0,-44.0,39.0,55.867203,20.133368,Five
369,-32.0,-60.0,-54.0,-58.0,-42.0,38.0,55.423634,19.878523,Five
370,-32.0,-56.0,-52.0,-58.0,-40.0,39.0,55.908039,20.070732,Five
371,-32.0,-56.0,-54.0,-56.0,-40.0,39.0,56.229808999999996,19.745678,Five
372,0.0,16.0,-52.0,-72.0,-48.0,3.0,74.728172,-0.616316,Excellent
373,0.0,20.0,-48.0,-72.0,-48.0,3.0,74.76615100000001,-1.597586,Excellent
374,2.0,20.0,-44.0,-72.0,-44.0,4.0,74.963249,-2.582752,Excellent
375,2.0,16.0,-48.0,-72.0,-42.0,4.0,75.443871,-3.813242,Excellent
376,4.0,16.0,-46.0,-68.0,-44.0,4.0,75.50527199999999,-4.157854,Excellent
377,4.0,24.0,-44.0,-68.0,-40.0,4.0,75.123497,-4.495709,Excellent
378,8.0,22.0,-44.0,-68.0,-44.0,4.0,74.959129,-4.26234,Excellent
379,8.0,22.0,-46.0,-66.0,-40.0,4.0,75.19323,-4.194354,Excellent
380,12.0,22.0,-44.0,-64.0,-40.0,4.0,75.43400600000001,-4.240215,Excellent
381,8.0,24.0,-46.0,-72.0,-40.0,4.0,75.480621,-4.42658,Excellent
382,-56.0,-92.0,-64.0,-96.0,-60.0,4.0,79.765213,-1.0618459999999998,Stop
383,-48.0,-90.0,-68.0,-96.0,-60.0,4.0,79.256691,-0.963463,Stop
384,-40.0,-88.0,-62.0,-96.0,-60.0,4.0,78.688103,-0.8410120000000001,Stop
385,-36.0,-88.0,-64.0,-96.0,-58.0,4.0,79.126549,-0.817475,Stop
386,-32.0,-80.0,-64.0,-96.0,-56.0,4.0,78.20694,0.36861700000000003,Stop
387,-32.0,-74.0,-60.0,-88.0,-56.0,4.0,77.41507,0.6819609999999999,Stop
388,-32.0,-72.0,-60.0,-88.0,-56.0,4.0,76.932159,0.846849,Stop
389,-32.0,-72.0,-60.0,-88.0,-56.0,4.0,76.701363,0.684366,Stop
390,-32.0,-72.0,-60.0,-84.0,-56.0,4.0,76.648636,0.708202,Stop
391,-32.0,-72.0,-60.0,-82.0,-48.0,4.0,76.52896899999999,0.721815,Stop
392,-56.0,28.0,58.0,68.0,60.0,7.0,25.006365,55.046608,Thumbs Up
393,-56.0,26.0,52.0,66.0,58.0,7.0,24.630417,55.36496700000001,Thumbs Up
394,-56.0,28.0,60.0,68.0,60.0,7.0,24.353657000000002,55.183356999999994,Thumbs Up
395,-56.0,26.0,52.0,68.0,60.0,7.0,24.14784,55.219814,Thumbs Up
396,-56.0,26.0,52.0,72.0,60.0,7.0,24.036034,55.176689,Thumbs Up
397,-56.0,26.0,56.0,68.0,56.0,7.0,23.70862,55.25411999999999,Thumbs Up
398,-56.0,26.0,52.0,68.0,58.0,7.0,23.686957999999997,55.097202,Thumbs Up
399,-52.0,28.0,58.0,70.0,60.0,7.0,23.625839000000003,55.100449,Thumbs Up
400,-56.0,28.0,52.0,68.0,58.0,7.0,23.409551999999998,54.986134,Thumbs Up
401,-52.0,28.0,52.0,68.0,56.0,7.0,22.765099,55.793789000000004,Thumbs Up
402,-52.0,26.0,52.0,70.0,60.0,7.0,22.311026000000002,56.085667,Thumbs Up
403,-56.0,26.0,58.0,68.0,58.0,7.0,22.488352,55.982426000000004,Thumbs Up
404,-48.0,26.0,52.0,66.0,56.0,10.0,-12.678533999999999,-74.967957,Thumbs Down
405,-48.0,26.0,52.0,66.0,56.0,9.0,-15.271061999999999,-72.187431,Thumbs Down
406,-36.0,26.0,52.0,66.0,56.0,9.0,-14.445895000000002,-71.85463,Thumbs Down
407,-36.0,26.0,52.0,64.0,56.0,9.0,-13.581664000000002,-72.649323,Thumbs Down
408,-40.0,26.0,52.0,66.0,56.0,9.0,-14.674087,-71.793785,Thumbs Down
409,-32.0,28.0,52.0,66.0,56.0,9.0,-15.473467999999999,-71.457512,Thumbs Down
410,-34.0,28.0,52.0,64.0,56.0,10.0,-17.70619,-69.802856,Thumbs Down
411,-32.0,26.0,52.0,66.0,56.0,10.0,-17.562918,-69.91857900000001,Thumbs Down
412,-32.0,28.0,52.0,64.0,56.0,9.0,-19.291451000000002,-68.26134499999999,Thumbs Down
413,-32.0,26.0,52.0,66.0,56.0,8.0,-20.729635000000002,-66.04081,Thumbs Down
414,34.0,36.0,26.0,40.0,28.0,7.0,-3.661061,5.643739,Come Here
415,36.0,40.0,26.0,40.0,36.0,7.0,-3.8492559999999996,5.578295,Come Here
416,34.0,40.0,26.0,44.0,36.0,7.0,-4.228377,5.5539190000000005,Come Here
417,36.0,40.0,26.0,40.0,36.0,7.0,-4.905018,5.227181,Come Here
418,28.0,36.0,26.0,40.0,28.0,7.0,-4.633598999999999,5.195239,Come Here
419,34.0,36.0,26.0,40.0,28.0,7.0,-4.228999,4.17392,Come Here
420,28.0,36.0,26.0,40.0,28.0,7.0,-3.9872019999999995,4.376714,Come Here
421,28.0,40.0,26.0,40.0,36.0,7.0,-4.609977,4.517684,Come Here
422,28.0,36.0,26.0,40.0,28.0,7.0,-4.765729,4.289322,Come Here
423,28.0,36.0,26.0,40.0,28.0,7.0,-4.893523,4.317348,Come Here
424,36.0,20.0,8.0,24.0,20.0,0.0,-11.527637,-16.209843,Go Away
425,28.0,12.0,2.0,14.0,12.0,0.0,-13.301704999999998,-12.33733,Go Away
426,28.0,12.0,6.0,12.0,12.0,0.0,-15.696594000000001,-11.219973,Go Away
427,28.0,12.0,4.0,12.0,12.0,0.0,-16.017353,-10.996735000000001,Go Away
428,28.0,16.0,6.0,16.0,12.0,0.0,-15.893023000000001,-11.105597999999999,Go Away
429,34.0,20.0,6.0,16.0,12.0,0.0,-13.866666,-11.21263,Go Away
430,36.0,18.0,2.0,14.0,12.0,0.0,-13.712839,-11.227941,Go Away
431,36.0,16.0,2.0,12.0,10.0,0.0,-14.014435,-10.756502000000001,Go Away
432,32.0,12.0,2.0,12.0,8.0,0.0,-13.155907999999998,-11.141478,Go Away
433,28.0,12.0,2.0,14.0,10.0,0.0,-13.447462,-10.834368,Go Away
434,52.0,76.0,74.0,104.0,68.0,0.0,20.342918,-3.98086,Fist
435,58.0,76.0,70.0,102.0,68.0,0.0,19.244295,-4.132882,Fist
436,56.0,76.0,74.0,96.0,68.0,0.0,18.247492,-3.9097239999999998,Fist
437,52.0,72.0,74.0,96.0,68.0,0.0,17.832298,-3.5902239999999996,Fist
438,52.0,74.0,74.0,104.0,68.0,0.0,16.105696,-3.4594400000000003,Fist
439,52.0,76.0,74.0,96.0,72.0,0.0,13.073572,-2.81786,Fist
440,52.0,74.0,74.0,96.0,72.0,0.0,6.948658,-1.1826139999999998,Fist
441,52.0,68.0,72.0,96.0,68.0,0.0,2.571339,-2.397891,Fist
442,52.0,72.0,74.0,96.0,68.0,0.0,0.956449,-3.586069,Fist
443,52.0,68.0,72.0,96.0,68.0,0.0,0.5021100000000001,-2.238388,Fist
444,28.0,-20.0,-70.0,-72.0,-36.0,1.0,3.625986,-16.367410999999997,Finger Crossed
445,32.0,-18.0,-64.0,-64.0,-36.0,1.0,3.669861,-14.636923000000001,Finger Crossed
446,28.0,-18.0,-54.0,-56.0,-36.0,1.0,4.018738,-15.962342000000001,Finger Crossed
447,36.0,-16.0,-54.0,-56.0,-36.0,1.0,4.0708269999999995,-15.126369,Finger Crossed
448,36.0,-18.0,-54.0,-52.0,-36.0,1.0,2.908598,-15.282765,Finger Crossed
449,34.0,-18.0,-50.0,-52.0,-36.0,1.0,4.275555000000001,-14.664883999999999,Finger Crossed
450,28.0,-18.0,-54.0,-52.0,-36.0,1.0,2.799219,-15.819829,Finger Crossed
451,28.0,-18.0,-54.0,-52.0,-36.0,1.0,3.76758,-15.743552,Finger Crossed
452,28.0,-20.0,-54.0,-56.0,-36.0,1.0,3.5824,-15.365807,Finger Crossed
453,28.0,-20.0,-48.0,-50.0,-36.0,1.0,4.218548,-14.991323000000001,Finger Crossed
454,28.0,48.0,42.0,66.0,28.0,0.0,-11.221300999999999,76.315659,Cash
455,28.0,46.0,42.0,70.0,50.0,0.0,-11.28412,76.397377,Cash
456,28.0,46.0,42.0,70.0,44.0,0.0,-12.341002,75.511032,Cash
457,28.0,48.0,42.0,70.0,44.0,0.0,-10.783484,77.469337,Cash
458,28.0,46.0,42.0,68.0,44.0,0.0,-11.335686,76.690895,Cash
459,32.0,46.0,42.0,68.0,44.0,0.0,-11.552036,75.313644,Cash
460,28.0,48.0,44.0,68.0,44.0,0.0,-10.45677,74.795975,Cash
461,28.0,44.0,38.0,64.0,36.0,0.0,-8.119455,78.55385600000001,Cash
462,28.0,42.0,40.0,64.0,28.0,0.0,-9.315487,75.155464,Cash
463,28.0,46.0,42.0,64.0,36.0,0.0,-8.871654,75.103821,Cash
464,28.0,-84.0,56.0,80.0,36.0,16.0,71.602547,14.629048999999998,One
465,60.0,-72.0,70.0,96.0,72.0,18.0,78.01508299999999,4.921118,One
466,60.0,-68.0,66.0,96.0,68.0,16.0,75.506233,5.437393,One
467,56.0,-64.0,66.0,96.0,68.0,16.0,75.452812,7.724533999999999,One
468,60.0,-68.0,58.0,96.0,72.0,16.0,74.62355,9.801458,One
469,58.0,-68.0,66.0,96.0,68.0,14.0,71.04055799999999,9.759667,One
470,60.0,-60.0,66.0,96.0,72.0,13.0,70.414734,7.498783,One
471,60.0,-60.0,74.0,96.0,68.0,14.0,70.41413100000001,7.298975,One
472,60.0,-56.0,70.0,96.0,68.0,14.0,70.474335,6.8382130000000005,One
473,60.0,-52.0,74.0,96.0,72.0,14.0,70.761261,6.571217999999999,One
474,60.0,-54.0,66.0,96.0,68.0,14.0,70.299225,6.030832,One
475,62.0,-52.0,-90.0,88.0,66.0,18.0,68.512527,16.913553,Two
476,60.0,-54.0,-102.0,80.0,64.0,18.0,66.44937900000001,20.646442,Two
477,60.0,-52.0,-94.0,76.0,68.0,17.0,65.149734,22.341673,Two
478,60.0,-52.0,-94.0,80.0,68.0,17.0,64.641548,23.168371,Two
479,60.0,-52.0,-88.0,80.0,68.0,18.0,66.048225,21.040319,Two
480,56.0,-52.0,-86.0,80.0,68.0,18.0,68.76602199999999,17.010168,Two
481,52.0,-52.0,-86.0,80.0,64.0,18.0,70.09787800000001,15.704517999999998,Two
482,52.0,-52.0,-86.0,80.0,68.0,18.0,69.420113,16.312832,Two
483,56.0,-46.0,-86.0,80.0,66.0,18.0,68.804955,17.40325,Two
484,56.0,-52.0,-72.0,80.0,66.0,18.0,68.491348,18.988726,Two
485,56.0,-40.0,-86.0,-88.0,60.0,16.0,56.231322999999996,23.713848000000002,Three
486,52.0,-44.0,-104.0,-96.0,60.0,16.0,60.670821999999994,21.244970000000002,Three
487,56.0,-40.0,-94.0,-92.0,52.0,15.0,57.199192000000004,25.669635999999997,Three
488,56.0,-40.0,-90.0,-88.0,44.0,15.0,57.278748,25.619239999999998,Three
489,58.0,-40.0,-86.0,-88.0,44.0,15.0,57.895576,25.161704999999998,Three
490,56.0,-44.0,-86.0,-82.0,44.0,16.0,58.657394,24.619482,Three
491,56.0,-44.0,-86.0,-80.0,44.0,15.0,58.982941000000004,23.447844,Three
492,56.0,-38.0,-86.0,-80.0,44.0,17.0,62.689316000000005,21.892792,Three
493,54.0,-38.0,-84.0,-68.0,52.0,16.0,61.431973,22.526474,Three
494,56.0,-36.0,-84.0,-64.0,44.0,16.0,61.852116,22.606739,Three
495,62.0,-56.0,-78.0,-104.0,-100.0,17.0,61.389023,17.582001,Four
496,64.0,-44.0,-78.0,-98.0,-84.0,17.0,62.867233,16.78685,Four
497,62.0,-44.0,-80.0,-100.0,-84.0,18.0,65.753952,15.946662,Four
498,60.0,-44.0,-78.0,-96.0,-76.0,19.0,73.23955500000001,9.06988,Four
499,60.0,-38.0,-74.0,-96.0,-68.0,18.0,72.578018,6.02036,Four
500,58.0,-44.0,-82.0,-96.0,-68.0,17.0,70.747375,1.769136,Four
501,60.0,-40.0,-78.0,-96.0,-68.0,17.0,70.297302,0.85609,Four
502,60.0,-44.0,-78.0,-96.0,-68.0,16.0,69.079262,1.617537,Four
503,60.0,-40.0,-78.0,-96.0,-68.0,16.0,70.583649,2.989024,Four
504,60.0,-38.0,-72.0,-88.0,-66.0,16.0,70.121689,2.944375,Four
505,-108.0,-68.0,-78.0,-80.0,-64.0,15.0,65.12700699999999,16.473454,Five
506,-100.0,-60.0,-78.0,-80.0,-60.0,15.0,64.073425,17.947813,Five
507,-100.0,-68.0,-78.0,-80.0,-60.0,15.0,64.979889,17.452938,Five
508,-96.0,-68.0,-78.0,-80.0,-60.0,14.0,65.054581,18.773045,Five
509,-92.0,-64.0,-78.0,-76.0,-60.0,14.0,65.877563,17.761177,Five
510,-84.0,-60.0,-78.0,-74.0,-62.0,14.0,66.023537,17.154298999999998,Five
511,-84.0,-68.0,-78.0,-80.0,-62.0,15.0,66.134064,17.766914,Five
512,-84.0,-68.0,-74.0,-72.0,-60.0,14.0,65.680138,18.110992,Five
513,-84.0,-60.0,-78.0,-80.0,-60.0,14.0,65.628326,17.739094,Five
514,-78.0,-60.0,-78.0,-72.0,-60.0,14.0,65.634224,17.383457,Five
515,-4.0,44.0,-74.0,-72.0,-68.0,14.0,72.02820600000001,-1.468969,Excellent
516,-4.0,44.0,-78.0,-68.0,-68.0,6.0,71.001015,-6.613542,Excellent
517,-4.0,44.0,-70.0,-64.0,-64.0,12.0,72.233452,-5.537966,Excellent
518,-6.0,42.0,-70.0,-64.0,-66.0,12.0,71.18956,-5.6262,Excellent
519,-8.0,42.0,-64.0,-64.0,-66.0,8.0,77.78418,-8.70839,Excellent
520,-8.0,36.0,-70.0,-64.0,-64.0,10.0,79.808838,-6.823383,Excellent
521,-8.0,36.0,-58.0,-64.0,-64.0,10.0,80.2743,-6.176196,Excellent
522,-12.0,36.0,-58.0,-64.0,-64.0,10.0,80.44851700000001,-5.485745,Excellent
523,-8.0,36.0,-58.0,-62.0,-60.0,11.0,79.104515,-5.672434,Excellent
524,-8.0,34.0,-54.0,-60.0,-60.0,12.0,79.864929,-4.68895,Excellent
525,-8.0,34.0,-54.0,-60.0,-60.0,12.0,79.864929,-4.68895,Excellent
526,-32.0,-80.0,-84.0,-88.0,-68.0,3.0,71.252434,-3.69656,Stop
527,-36.0,-80.0,-84.0,-82.0,-66.0,3.0,72.327156,-3.7256660000000004,Stop
528,-36.0,-72.0,-80.0,-80.0,-66.0,5.0,79.6987,-3.750485,Stop
529,-28.0,-68.0,-78.0,-76.0,-64.0,7.0,79.233627,-1.9728720000000002,Stop
530,-28.0,-68.0,-78.0,-76.0,-64.0,7.0,79.233627,-1.9728720000000002,Stop
531,-28.0,-68.0,-74.0,-74.0,-64.0,5.0,78.437637,-0.452379,Stop
532,-28.0,-60.0,-72.0,-72.0,-64.0,5.0,78.118774,0.226385,Stop
533,-28.0,-54.0,-70.0,-72.0,-60.0,4.0,77.314697,0.8386319999999999,Stop
534,-28.0,-54.0,-70.0,-72.0,-60.0,4.0,77.314697,0.8386319999999999,Stop
535,-36.0,-60.0,-74.0,-72.0,-62.0,4.0,76.35809300000001,2.100144,Stop
536,-20.0,-58.0,-70.0,-72.0,-60.0,3.0,76.089897,2.839389,Stop
537,-20.0,-56.0,-70.0,-72.0,-62.0,6.0,75.6502,0.8569200000000001,Stop
538,-16.0,-68.0,-70.0,-68.0,-56.0,5.0,75.41640500000001,-2.208933,Stop
539,-20.0,-68.0,-70.0,-68.0,-60.0,5.0,74.997093,-1.6422599999999998,Stop
540,-12.0,-68.0,-70.0,-68.0,-56.0,5.0,74.450378,-2.5234259999999997,Stop
541,-12.0,-68.0,-70.0,-68.0,-56.0,5.0,74.450378,-2.5234259999999997,Stop
542,-102.0,46.0,42.0,60.0,28.0,6.0,16.510918,70.320786,Thumbs Up
543,-100.0,44.0,42.0,62.0,28.0,5.0,14.521704999999999,72.587082,Thumbs Up
544,-100.0,44.0,44.0,62.0,28.0,6.0,14.901519,72.049385,Thumbs Up
545,-92.0,46.0,38.0,64.0,28.0,6.0,15.639144,71.25528,Thumbs Up
546,-94.0,46.0,42.0,60.0,28.0,6.0,16.515604,71.126183,Thumbs Up
547,-92.0,46.0,42.0,64.0,28.0,6.0,17.153026999999998,70.798813,Thumbs Up
548,-92.0,46.0,44.0,64.0,28.0,6.0,16.853868,71.113731,Thumbs Up
549,-92.0,48.0,42.0,64.0,28.0,6.0,17.142307000000002,70.987648,Thumbs Up
550,-92.0,44.0,42.0,60.0,28.0,6.0,16.994471,71.229248,Thumbs Up
551,-88.0,44.0,44.0,64.0,28.0,6.0,16.556908,71.50018299999999,Thumbs Up
552,-84.0,46.0,44.0,64.0,28.0,6.0,15.852601000000002,71.812584,Thumbs Up
553,-84.0,44.0,42.0,64.0,28.0,6.0,15.672533999999999,71.968559,Thumbs Up
554,-66.0,52.0,54.0,80.0,56.0,4.0,-4.027778,-84.455116,Thumbs Down
555,-64.0,50.0,50.0,80.0,60.0,4.0,-6.005388,-83.163986,Thumbs Down
556,-64.0,52.0,48.0,72.0,52.0,4.0,-5.132276999999999,-83.67775,Thumbs Down
557,-60.0,52.0,54.0,72.0,60.0,4.0,-6.127016,-83.048225,Thumbs Down
558,-60.0,52.0,52.0,78.0,56.0,5.0,-6.924885000000001,-80.78763599999999,Thumbs Down
559,-60.0,50.0,54.0,72.0,56.0,5.0,-7.308016,-80.164238,Thumbs Down
560,-60.0,52.0,50.0,78.0,60.0,5.0,-5.890944,-80.161392,Thumbs Down
561,-60.0,50.0,54.0,78.0,58.0,5.0,-5.138173999999999,-79.575661,Thumbs Down
562,-60.0,52.0,52.0,76.0,58.0,5.0,-4.756309,-79.668938,Thumbs Down
563,-60.0,56.0,50.0,80.0,60.0,5.0,-3.8879589999999995,-80.211922,Thumbs Down
564,-66.0,54.0,50.0,78.0,60.0,5.0,-2.8656650000000004,-79.2341,Thumbs Down
565,8.0,24.0,20.0,26.0,16.0,22.0,-6.840647,9.48901,Come Here
566,12.0,24.0,22.0,22.0,14.0,22.0,-6.630217999999999,9.114676,Come Here
567,8.0,26.0,20.0,24.0,16.0,22.0,-6.904922,9.588047,Come Here
568,16.0,30.0,24.0,24.0,16.0,22.0,-7.702234,9.491042,Come Here
569,16.0,30.0,24.0,24.0,16.0,22.0,-7.686725999999999,9.472507,Come Here
570,16.0,32.0,22.0,22.0,16.0,22.0,-7.774155,9.199305,Come Here
571,16.0,28.0,24.0,26.0,16.0,22.0,-7.878127,9.203984,Come Here
572,16.0,30.0,24.0,26.0,16.0,22.0,-7.919527,9.194067,Come Here
573,16.0,32.0,24.0,26.0,16.0,22.0,-8.034531,9.037874,Come Here
574,12.0,28.0,20.0,24.0,16.0,22.0,-7.941878999999999,9.008253999999999,Come Here
575,16.0,28.0,20.0,26.0,16.0,22.0,-7.874287,8.8786,Come Here
576,0.0,8.0,0.0,-6.0,0.0,6.0,-26.704058000000003,2.5611099999999998,Go Away
577,4.0,8.0,0.0,-6.0,0.0,6.0,-26.970097999999997,2.663801,Go Away
578,8.0,8.0,6.0,-6.0,0.0,6.0,-27.211952,2.271814,Go Away
579,0.0,8.0,-2.0,-6.0,0.0,6.0,-27.363607000000002,2.0681279999999997,Go Away
580,0.0,8.0,-2.0,-6.0,0.0,6.0,-27.146846999999998,2.139936,Go Away
581,4.0,8.0,0.0,-6.0,0.0,6.0,-27.558519,2.036927,Go Away
582,0.0,8.0,0.0,-6.0,0.0,6.0,-27.355801,2.111508,Go Away
583,4.0,8.0,4.0,0.0,0.0,6.0,-27.193478000000002,2.390475,Go Away
584,6.0,8.0,0.0,-6.0,8.0,6.0,-27.29575,2.190328,Go Away
585,4.0,12.0,4.0,-6.0,0.0,6.0,-27.192657,1.8792810000000002,Go Away
586,4.0,8.0,4.0,-6.0,0.0,6.0,-27.269344,1.660464,Go Away
587,4.0,8.0,4.0,-6.0,0.0,6.0,-27.269344,1.660464,Go Away
588,44.0,40.0,40.0,58.0,48.0,4.0,-2.6083529999999997,-1.498206,Fist
589,46.0,40.0,46.0,58.0,48.0,4.0,-3.3542440000000004,-1.371106,Fist
590,40.0,40.0,40.0,58.0,48.0,4.0,-3.15305,-1.3101180000000001,Fist
591,40.0,40.0,46.0,58.0,48.0,4.0,-3.746316,-1.037512,Fist
592,40.0,40.0,40.0,58.0,48.0,4.0,-3.3413150000000003,-1.404348,Fist
593,48.0,46.0,52.0,58.0,56.0,4.0,-3.3674769999999996,-1.43363,Fist
594,40.0,40.0,46.0,58.0,48.0,4.0,-3.0480099999999997,-1.174266,Fist
595,40.0,40.0,40.0,58.0,56.0,4.0,-3.0525990000000003,-1.431283,Fist
596,40.0,40.0,40.0,58.0,48.0,4.0,-3.758462,-1.566179,Fist
597,40.0,40.0,46.0,58.0,48.0,4.0,-3.563289,-1.4311120000000002,Fist
598,60.0,-40.0,-64.0,50.0,60.0,5.0,9.576031,-14.385178,Finger Crossed
599,64.0,-40.0,-64.0,50.0,60.0,5.0,9.614224,-13.953851,Finger Crossed
600,64.0,-40.0,-64.0,50.0,60.0,5.0,9.614224,-13.953851,Finger Crossed
601,60.0,-38.0,-64.0,50.0,62.0,5.0,9.304574,-13.988620000000001,Finger Crossed
602,60.0,-40.0,-64.0,42.0,56.0,5.0,9.516541,-13.739868,Finger Crossed
603,62.0,-40.0,-56.0,50.0,56.0,5.0,9.705442,-13.23621,Finger Crossed
604,62.0,-40.0,-56.0,50.0,56.0,5.0,9.705442,-13.23621,Finger Crossed
605,60.0,-40.0,-56.0,50.0,56.0,5.0,10.308380999999999,-12.475432000000001,Finger Crossed
606,58.0,-40.0,-56.0,50.0,56.0,5.0,10.979266,-10.574437,Finger Crossed
607,60.0,-38.0,-56.0,54.0,56.0,5.0,10.156479,-11.324043,Finger Crossed
608,64.0,-40.0,-56.0,54.0,48.0,5.0,9.870449,-11.062127,Finger Crossed
609,64.0,-38.0,-56.0,50.0,56.0,5.0,9.297375,-11.456218,Finger Crossed
610,20.0,24.0,16.0,28.0,36.0,1.0,-13.869815,73.52449,Cash
611,24.0,26.0,16.0,30.0,38.0,1.0,-13.710999,73.477295,Cash
612,24.0,24.0,8.0,30.0,40.0,0.0,-13.143616,73.92645300000001,Cash
613,24.0,24.0,8.0,30.0,40.0,0.0,-12.914234,74.10662099999999,Cash
